Accuracy,Precision,Recall,F1-Score,AUC,FAR,TN,FP,FN,TP,F1-Score-Std,AUC-Std,FAR-Std,Model
0.9753780433296091,0.9577472528141143,0.9172340989581995,0.9370373269635678,0.9848709169985774,0.010109972506873283,15842.2,161.8,330.6,3663.8,0.0015499539495768793,0.00045343570457558166,0.0014616537382867731,Random Forest
0.9779582428466359,0.968558803082576,0.9195373285209417,0.943397001569919,0.9855455843643363,0.0074606348412896775,15884.6,119.4,321.4,3673.0,0.0018526289150475436,0.0006926378690632879,0.0015155521377711511,XGBoost
0.9793283483556117,0.9769140011513346,0.9182354884015635,0.9466535104722252,0.9861105039558801,0.005423644088977756,15917.2,86.8,326.6,3667.8,0.0009311320938856066,0.0006816367582017013,0.0012014236660619086,LightGBM
